team,season,rim_pct,three_pct_shot,jumper_pct,rim_fgpct,three_fgpct,jumper_fgpct,assisted_pct,ft_rate,to_per_game,oreb_per_game,plays_per_game,block_rate,steal_rate
Troy,2024,0.47387551113130394,0.3648341662880509,0.16129032258064516,0.5302013422818792,0.35242839352428396,0.3408450704225352,0.45768025078369906,0.38437074057246706,28.31578947368421,27.68421052631579,334.10526315789474,7.0,18.57894736842105
Tulane,2024,0.38411739318083726,0.3819594302977989,0.23392317652136382,0.5719101123595506,0.35706214689265536,0.3763837638376384,0.5490767735665695,0.368148467846353,21.94736842105263,24.36842105263158,332.94736842105266,8.789473684210526,12.894736842105264
Tulsa,2024,0.37415578568212515,0.4070238631247186,0.21882035119315624,0.605294825511432,0.33738938053097345,0.3724279835390947,0.5237613751263903,0.3759567762269248,23.526315789473685,20.105263157894736,321.4736842105263,5.315789473684211,13.894736842105264
UAB,2024,0.40126382306477093,0.3420221169036335,0.2567140600315956,0.5698818897637795,0.3464203233256351,0.3923076923076923,0.48853615520282184,0.3459715639810427,22.857142857142858,24.714285714285715,325.14285714285717,8.476190476190476,13.333333333333334
UAlbany,2024,0.3840410639290714,0.34297713485767617,0.27298180121325244,0.5965978128797084,0.3238095238095238,0.47692307692307695,0.439484126984127,0.32384507699486703,24.764705882352942,23.294117647058822,332.1764705882353,8.235294117647058,14.647058823529411
UC Davis,2024,0.3666940114848236,0.35479901558654636,0.27850697292863,0.5548098434004475,0.3190751445086705,0.3946980854197349,0.5076923076923077,0.37735849056603776,25.90909090909091,24.0,316.6818181818182,6.409090909090909,14.818181818181818
UC Irvine,2024,0.3614604462474645,0.28154158215010144,0.35699797160243407,0.5387205387205387,0.3314121037463977,0.4193181818181818,0.4911955514365153,0.3501014198782961,23.571428571428573,22.666666666666668,319.2857142857143,7.0476190476190474,12.285714285714286
UC Riverside,2024,0.3041971505583365,0.37389295340777823,0.32190989603388526,0.5683544303797469,0.32646755921730175,0.423444976076555,0.4928571428571429,0.33538698498267233,20.772727272727273,24.727272727272727,312.8181818181818,5.0,10.272727272727273
UC San Diego,2024,0.3735733099209833,0.3784021071115013,0.24802458296751537,0.5934195064629847,0.35498839907192575,0.41415929203539825,0.47368421052631576,0.31913959613696224,20.55,19.95,298.2,5.8,10.65
UC Santa Barbara,2024,0.3725321888412017,0.3283261802575107,0.29914163090128754,0.619815668202765,0.338562091503268,0.4103299856527977,0.47645429362880887,0.3669527896995708,22.952380952380953,20.19047619047619,302.85714285714283,5.666666666666667,12.095238095238095
UCF,2024,0.35637342908438063,0.37836624775583483,0.26526032315978454,0.5415617128463476,0.3309608540925267,0.3637901861252115,0.538961038961039,0.3774685816876122,24.55,23.95,318.95,8.45,14.1
UCLA,2024,0.2902274641954507,0.36436394271272116,0.34540859309182814,0.5936139332365747,0.35028901734104045,0.374390243902439,0.48773307163886165,0.33445661331086773,21.636363636363637,22.681818181818183,295.8636363636364,6.090909090909091,11.0
UConn,2024,0.39939255884586183,0.3690205011389522,0.23158694001518604,0.5684410646387833,0.3446502057613169,0.38688524590163936,0.5637296834901625,0.3230827638572513,20.0,24.26086956521739,302.9130434782609,8.217391304347826,11.565217391304348
UIC,2024,0.3652412710867007,0.38642604943114944,0.24833267948214988,0.5778732545649838,0.3532994923857868,0.3744075829383886,0.5476402493321461,0.31698705374656727,24.59090909090909,21.636363636363637,311.3636363636364,8.272727272727273,12.727272727272727
UL Monroe,2024,0.36818181818181817,0.3509090909090909,0.2809090909090909,0.5740740740740741,0.32512953367875647,0.3656957928802589,0.5148619957537155,0.38227272727272726,23.68421052631579,27.736842105263158,324.4736842105263,5.684210526315789,13.473684210526315
UMBC,2024,0.36538461538461536,0.36627906976744184,0.26833631484794274,0.5679314565483476,0.326007326007326,0.46,0.4468718967229394,0.23837209302325582,22.823529411764707,23.41176470588235,321.8235294117647,7.588235294117647,12.176470588235293
UMass Lowell,2024,0.4650275540483256,0.31242051716829167,0.22255192878338279,0.5569735642661805,0.3229308005427408,0.38666666666666666,0.42490494296577946,0.34463755828740994,23.789473684210527,23.157894736842106,335.4736842105263,9.31578947368421,14.421052631578947
UNC Asheville,2024,0.3295142071494042,0.36801099908340973,0.30247479376718606,0.5757997218358831,0.35367372353673726,0.43636363636363634,0.513184584178499,0.35747021081576535,23.210526315789473,23.05263157894737,312.42105263157896,6.842105263157895,12.263157894736842
UNC Greensboro,2024,0.3252108716026242,0.4343955014058107,0.24039362699156513,0.569164265129683,0.3743257820927724,0.37816764132553604,0.5160256410256411,0.31208997188378634,23.57894736842105,24.0,299.7368421052632,4.947368421052632,13.947368421052632
UNC Wilmington,2024,0.31515444015444016,0.38175675675675674,0.3030888030888031,0.6600306278713629,0.34007585335018964,0.3662420382165605,0.4172043010752688,0.3093629343629344,20.555555555555557,25.38888888888889,298.44444444444446,5.277777777777778,10.333333333333334
UNLV,2024,0.3625421280693308,0.3750601829561868,0.2623976889744824,0.5843293492695883,0.31322207958921694,0.3981651376146789,0.5427302996670367,0.37168993740972556,22.894736842105264,25.842105263157894,304.0,7.578947368421052,11.157894736842104
USC,2024,0.3389105058365759,0.37120622568093387,0.2898832684824903,0.5809414466130884,0.3710691823899371,0.38926174496644295,0.6069565217391304,0.3132295719844358,25.727272727272727,24.09090909090909,317.40909090909093,8.5,14.863636363636363
UT Arlington,2024,0.396327467482785,0.39020657995409336,0.21346595256312165,0.5492277992277992,0.35784313725490197,0.3870967741935484,0.5678260869565217,0.4361132364192808,30.347826086956523,24.52173913043478,339.8695652173913,7.086956521739131,15.173913043478262
UT Martin,2024,0.3197165485619008,0.3880783659858274,0.2922050854522718,0.6010430247718384,0.3394199785177229,0.35235378031383735,0.4697265625,0.2967903293038766,20.63157894736842,23.42105263157895,321.2105263157895,6.894736842105263,11.421052631578947
UT Rio Grande Valley,2024,0.37441563960900975,0.3166170845728857,0.30896727581810457,0.5743473325766175,0.3221476510067114,0.4250343878954608,0.5649289099526066,0.3684657883552911,27.4,23.5,327.95,6.7,14.1
UTEP,2024,0.4186952288218111,0.3310613437195716,0.25024342745861733,0.5837209302325581,0.3264705882352941,0.38715953307393,0.4799566630552546,0.39483933787731257,33.421052631578945,23.473684210526315,326.05263157894734,6.7368421052631575,19.263157894736842
UTSA,2024,0.339300582847627,0.4242298084929226,0.23646960865945046,0.5668711656441717,0.36113837095191365,0.3644366197183099,0.5265188042430087,0.3351373855120733,20.31578947368421,28.05263157894737,332.94736842105266,7.894736842105263,11.368421052631579
Utah State,2024,0.4397928355632283,0.35390591281829953,0.20630125161847215,0.60549558390579,0.31341463414634146,0.4456066945606695,0.5354185832566697,0.3590850237375917,21.3,22.8,311.2,6.25,12.35
Utah Tech,2024,0.3510112359550562,0.3492134831460674,0.2997752808988764,0.559539052496799,0.3204633204633205,0.46926536731634183,0.5205205205205206,0.4368539325842697,29.75,26.2,335.4,7.55,16.05
Utah,2024,0.37387872264083244,0.3796196627197704,0.2465016146393972,0.5796545105566219,0.34688090737240074,0.38427947598253276,0.5449392712550607,0.2694653749551489,20.863636363636363,24.772727272727273,322.04545454545456,7.454545454545454,12.181818181818182
Utah Valley,2024,0.39437784208350557,0.3145928069450186,0.2910293509714758,0.5303983228511531,0.3088042049934297,0.38920454545454547,0.6009852216748769,0.3699875981810666,24.761904761904763,25.857142857142858,327.57142857142856,8.476190476190476,14.380952380952381
VCU,2024,0.34641068447412354,0.41903171953255425,0.2345575959933222,0.5433734939759036,0.34860557768924305,0.3807829181494662,0.5251231527093596,0.34641068447412354,22.545454545454547,19.636363636363637,298.72727272727275,6.818181818181818,13.136363636363637
VMI,2024,0.380718954248366,0.3611111111111111,0.2581699346405229,0.5718884120171673,0.34841628959276016,0.4208860759493671,0.4643179765130985,0.2883986928104575,27.263157894736842,23.105263157894736,334.94736842105266,6.157894736842105,15.736842105263158
Valparaiso,2024,0.35385845661735305,0.36145541783286683,0.28468612554978007,0.6293785310734463,0.35508849557522126,0.36797752808988765,0.512280701754386,0.2658936425429828,22.142857142857142,21.952380952380953,300.6666666666667,5.238095238095238,11.857142857142858
Vanderbilt,2024,0.34513274336283184,0.39557522123893807,0.2592920353982301,0.5858974358974359,0.3232662192393736,0.3993174061433447,0.4846938775510204,0.32035398230088497,20.63157894736842,23.526315789473685,309.36842105263156,7.0,11.631578947368421
Vermont,2024,0.3472861085556578,0.3960441582336707,0.25666973321067155,0.5589403973509933,0.31010452961672474,0.4032258064516129,0.487964989059081,0.2755289788408464,19.42105263157895,17.94736842105263,295.1578947368421,8.631578947368421,11.947368421052632
Villanova,2024,0.32524850894632207,0.46043737574552684,0.2143141153081511,0.5745721271393643,0.3298791018998273,0.3877551020408163,0.5551366635249765,0.23538767395626242,19.227272727272727,18.272727272727273,283.95454545454544,6.454545454545454,11.181818181818182
Virginia,2024,0.32378580323785805,0.36280614362806146,0.31340805313408054,0.5692307692307692,0.33981693363844395,0.3708609271523179,0.5700293829578844,0.24408468244084683,18.681818181818183,19.227272727272727,276.5,8.409090909090908,10.909090909090908
Virginia Tech,2024,0.3573811509591326,0.37447873227689743,0.26814011676397,0.662777129521587,0.35634743875278396,0.38724727838258166,0.5153913808267371,0.3019182652210175,21.857142857142858,18.476190476190474,292.95238095238096,5.476190476190476,11.476190476190476
Wagner,2024,0.25726536445926634,0.39018580276322057,0.3525488327775131,0.5685185185185185,0.31013431013431014,0.40540540540540543,0.5679442508710801,0.2753692234397332,20.526315789473685,22.05263157894737,286.05263157894734,5.526315789473684,10.105263157894736
Wake Forest,2024,0.3170731707317073,0.3646734854445319,0.3182533438237608,0.598014888337469,0.3516720604099245,0.4338689740420272,0.4460742018981881,0.3127458693941778,21.40909090909091,18.681818181818183,301.8636363636364,7.090909090909091,11.909090909090908
Washington,2024,0.35541008856372736,0.3627262225644975,0.2818636888717751,0.6175514626218852,0.3609341825902335,0.3948087431693989,0.5104253544620517,0.3095879861378514,22.047619047619047,22.523809523809526,321.8095238095238,6.666666666666667,12.142857142857142
Washington State,2024,0.36431962025316456,0.307753164556962,0.32792721518987344,0.5841476655808904,0.34318766066838047,0.4077201447527141,0.46106736657917763,0.3136867088607595,21.227272727272727,22.5,301.40909090909093,7.181818181818182,10.5
Weber State,2024,0.40553435114503816,0.3702290076335878,0.22423664122137404,0.62,0.35051546391752575,0.4319148936170213,0.4740518962075848,0.3439885496183206,22.526315789473685,18.68421052631579,295.5263157894737,4.368421052631579,12.789473684210526
West Virginia,2024,0.36405318661164604,0.4167812929848693,0.21916552040348464,0.6020151133501259,0.3718371837183718,0.3891213389121339,0.5738522954091816,0.35488308115543327,24.473684210526315,22.842105263157894,315.2105263157895,7.473684210526316,13.210526315789474
Western Carolina,2024,0.3539974348011971,0.34544677212483965,0.30055579307396324,0.5229468599033816,0.3613861386138614,0.4096728307254623,0.384995064165844,0.2864471996579735,18.894736842105264,22.842105263157894,309.7894736842105,5.894736842105263,9.421052631578947
Western Illinois,2024,0.3838903170522708,0.2952013710368466,0.3209083119108826,0.5368303571428571,0.3164005805515239,0.3711615487316422,0.4595701125895599,0.29005998286203943,22.7,29.6,307.85,8.3,12.2
Western Kentucky,2024,0.4012903225806452,0.3720430107526882,0.22666666666666666,0.5744908896034298,0.353757225433526,0.38330170777988615,0.4731800766283525,0.33462365591397847,27.94736842105263,23.526315789473685,335.63157894736844,7.473684210526316,15.368421052631579
Western Michigan,2024,0.37687756030951297,0.3709604005461994,0.25216203914428764,0.571256038647343,0.3374233128834356,0.36823104693140796,0.48739495798319327,0.3227127901684115,23.72222222222222,27.61111111111111,323.6666666666667,5.166666666666667,11.555555555555555
Wichita State,2024,0.3729281767955801,0.3346487766377269,0.292423046566693,0.5756613756613757,0.35141509433962265,0.3805668016194332,0.48398576512455516,0.27940015785319655,23.285714285714285,25.047619047619047,312.9047619047619,7.857142857142857,15.047619047619047
Winthrop,2024,0.3868421052631579,0.40789473684210525,0.20526315789473684,0.580952380952381,0.3329032258064516,0.4564102564102564,0.4426419466975666,0.42789473684210527,26.41176470588235,23.0,326.88235294117646,5.9411764705882355,12.294117647058824
Wisconsin,2024,0.3432780847145488,0.3484346224677716,0.3082872928176796,0.6062231759656652,0.37209302325581395,0.40979689366786143,0.5,0.3237569060773481,20.166666666666668,20.541666666666668,297.4583333333333,5.916666666666667,11.166666666666666
Wofford,2024,0.3333333333333333,0.44091954022988505,0.2257471264367816,0.5641379310344827,0.3607924921793535,0.43380855397148677,0.5237603305785123,0.29011494252873565,20.36842105263158,22.63157894736842,294.5263157894737,4.684210526315789,10.421052631578947
Wright State,2024,0.34486735870818913,0.33871587850826607,0.3164167627835448,0.6555183946488294,0.3927355278093076,0.4617253948967193,0.4863013698630137,0.3264129181084198,24.0,21.095238095238095,318.14285714285717,5.333333333333333,13.952380952380953
Wyoming,2024,0.3444954128440367,0.4022935779816514,0.25321100917431194,0.5885486018641811,0.35461801596351195,0.4257246376811594,0.48785425101214575,0.32155963302752294,20.210526315789473,22.105263157894736,301.8421052631579,6.105263157894737,12.0
Xavier,2024,0.3772826880934989,0.34660336011687365,0.27611395178962744,0.5682478218780251,0.3466807165437302,0.3835978835978836,0.5854063018242123,0.29839298758217675,22.318181818181817,26.272727272727273,322.45454545454544,8.045454545454545,12.545454545454545
Yale,2024,0.3462175593594699,0.4003313086692435,0.2534511319712866,0.5885167464114832,0.3393103448275862,0.44880174291938996,0.5773447015834349,0.27829928216454997,18.8125,17.4375,288.0,6.25,10.8125
Youngstown State,2024,0.2836960672012218,0.39022527682321495,0.3260786559755632,0.5921938088829072,0.33268101761252444,0.4274004683840749,0.5283842794759825,0.30889652539137075,22.857142857142858,26.952380952380953,325.6190476190476,7.285714285714286,12.238095238095237
Queens University,2024,0.3759431868619618,0.38260097647581004,0.24145583666222814,0.5820543093270366,0.3491879350348028,0.45036764705882354,0.39268527430221367,0.32401242787394585,22.166666666666668,23.22222222222222,328.1111111111111,6.722222222222222,13.055555555555555
Southern Indiana,2024,0.3822335025380711,0.36700507614213196,0.25076142131979695,0.5272244355909694,0.3333333333333333,0.4089068825910931,0.4666666666666667,0.4903553299492386,25.38888888888889,25.0,332.0,5.666666666666667,13.0
Lindenwood,2024,0.35555555555555557,0.3282828282828283,0.31616161616161614,0.5724431818181818,0.35384615384615387,0.3562300319488818,0.4287383177570093,0.36767676767676766,24.055555555555557,21.88888888888889,305.5,6.388888888888889,11.944444444444445
Abilene Christian,2025,0.46687864334923157,0.27450980392156865,0.2586115527291998,0.5278093076049943,0.2915057915057915,0.42213114754098363,0.5072992700729927,0.40540540540540543,32.705882352941174,24.176470588235293,419.47058823529414,8.823529411764707,18.529411764705884
Air Force,2025,0.34692069118298624,0.4231280460788657,0.22995126273814798,0.6002554278416348,0.3392670157068063,0.4142581888246628,0.535183349851338,0.3553389455028799,24.285714285714285,20.952380952380953,339.3333333333333,6.333333333333333,13.285714285714286
Akron,2025,0.38808250572956454,0.413292589763178,0.19862490450725745,0.5807086614173228,0.3419593345656192,0.47692307692307695,0.4991721854304636,0.30557677616501144,22.714285714285715,23.19047619047619,395.3809523809524,6.0476190476190474,14.238095238095237
Alabama,2025,0.37924528301886795,0.3864150943396226,0.23433962264150943,0.5990049751243781,0.349609375,0.43156199677938806,0.48941368078175895,0.3769811320754717,22.85,26.25,438.3,9.25,14.35
Alabama State,2025,0.3560145808019441,0.40056703118671527,0.24341838801134064,0.5244596131968146,0.32153690596562184,0.3793677204658902,0.4657398212512413,0.33454840016200893,22.38095238095238,26.095238095238095,374.95238095238096,6.476190476190476,13.047619047619047
Alcorn State,2025,0.3443170964660936,0.3376313276026743,0.31805157593123207,0.5742024965325936,0.30834512022630833,0.4369369369369369,0.4539544962080173,0.3247373447946514,25.210526315789473,24.789473684210527,359.5263157894737,6.157894736842105,13.0
American University,2025,0.3440616500453309,0.4125113327289211,0.24342701722574797,0.5942028985507246,0.34395604395604396,0.40782122905027934,0.513733468972533,0.3059836808703536,21.80952380952381,16.047619047619047,353.0952380952381,4.095238095238095,11.952380952380953
App State,2025,0.38793503480278424,0.39675174013921116,0.21531322505800465,0.5035885167464115,0.3298245614035088,0.3771551724137931,0.510250569476082,0.27935034802784225,19.0,20.94736842105263,329.7894736842105,6.947368421052632,11.368421052631579
Arizona State,2025,0.33454545454545453,0.4206060606060606,0.24484848484848484,0.5954106280193237,0.3410182516810759,0.40264026402640263,0.5192307692307693,0.338989898989899,23.61904761904762,20.714285714285715,365.0,7.476190476190476,12.904761904761905
Arizona,2025,0.32709962597755865,0.3791227473648419,0.29377762665759943,0.6174636174636174,0.33542600896860986,0.3958333333333333,0.5435114503816794,0.31859911594695683,21.416666666666668,24.208333333333332,371.3333333333333,7.416666666666667,13.125
Arkansas,2025,0.37473505722763883,0.37558287409919455,0.24968206867316659,0.5757918552036199,0.32505643340857787,0.3684210526315789,0.5098619329388561,0.3645612547689699,22.75,22.7,393.3,8.4,14.0
Arkansas State,2025,0.3962030540652084,0.38918695831613703,0.21460998761865457,0.559375,0.3181336161187699,0.34615384615384615,0.5181907571288102,0.3215022699133306,20.2,25.9,361.45,8.05,12.45
Arkansas-Pine Bluff,2025,0.4155251141552511,0.39624556062912225,0.18822932521562658,0.5543345543345544,0.33674775928297057,0.4393530997304582,0.5545454545454546,0.3845763571790969,26.0,25.294117647058822,385.5882352941176,6.176470588235294,14.941176470588236
Army,2025,0.33830171635049683,0.4196025293586269,0.24209575429087624,0.5981308411214953,0.3153928955866523,0.48134328358208955,0.4934934934934935,0.2728093947606143,21.473684210526315,20.57894736842105,350.8421052631579,4.894736842105263,12.263157894736842
Auburn,2025,0.38087520259319285,0.37844408427876824,0.2406807131280389,0.574468085106383,0.3233404710920771,0.43265993265993263,0.4658780709736124,0.39951377633711505,22.428571428571427,24.952380952380953,409.23809523809524,9.095238095238095,13.476190476190476
Austin Peay,2025,0.42762339278307754,0.38241393612608876,0.18996267109083367,0.5441319107662463,0.37852494577006507,0.3951965065502183,0.4940421631530706,0.3069265864786396,19.25,22.05,359.75,7.9,11.75
BYU,2025,0.2827586206896552,0.4649087221095335,0.2523326572008114,0.6341463414634146,0.36300174520069806,0.43890675241157556,0.5623342175066313,0.3018255578093306,23.428571428571427,22.61904761904762,370.76190476190476,5.666666666666667,14.095238095238095
Ball State,2025,0.35517568850902187,0.37511870845204176,0.26970560303893637,0.5949197860962567,0.3278481012658228,0.4788732394366197,0.5010245901639344,0.3452041785375119,21.333333333333332,21.11111111111111,366.72222222222223,5.888888888888889,10.38888888888889
Baylor,2025,0.26982861697887606,0.40334794738939816,0.3268234356317258,0.6248153618906942,0.33300395256917,0.37926829268292683,0.5471521942110178,0.32562774013551216,22.09090909090909,24.09090909090909,357.3181818181818,6.2272727272727275,12.681818181818182
Bellarmine,2025,0.34,0.46111111111111114,0.1988888888888889,0.6274509803921569,0.3759036144578313,0.43854748603351956,0.52989449003517,0.31166666666666665,21.25,17.25,335.75,3.875,12.5
Belmont,2025,0.34476042072458124,0.4452668484612388,0.20997273081417997,0.6090395480225989,0.36832895888014,0.41187384044526903,0.5744500846023689,0.26879626022594466,23.285714285714285,21.61904761904762,360.1904761904762,6.571428571428571,14.333333333333334
Bethune-Cookman,2025,0.3282871972318339,0.34256055363321797,0.3291522491349481,0.5678524374176548,0.3042929292929293,0.4296977660972405,0.5615615615615616,0.3585640138408305,25.15,24.5,374.0,6.9,14.1
Binghamton,2025,0.3896640826873385,0.3788113695090439,0.23152454780361756,0.5809018567639257,0.32878581173260574,0.4263392857142857,0.4459770114942529,0.3271317829457364,21.294117647058822,19.529411764705884,338.52941176470586,6.882352941176471,12.470588235294118
Boise State,2025,0.3553173948887057,0.40931574608408905,0.23536685902720528,0.6299303944315545,0.33534743202416917,0.37653239929947463,0.5114573785517873,0.35737840065952187,21.304347826086957,18.17391304347826,335.30434782608694,5.217391304347826,10.0
Boston College,2025,0.352190557209698,0.33857932794555506,0.30923011484474694,0.5881642512077294,0.3555276381909548,0.4016506189821183,0.4566854990583804,0.34538494257762653,22.3,23.3,358.45,6.6,12.3
Boston University,2025,0.3170608958228485,0.40865626572722696,0.2742828384499245,0.5333333333333333,0.3435960591133005,0.4972477064220184,0.47742663656884876,0.32611977856064417,23.105263157894736,18.68421052631579,342.2631578947368,5.2105263157894735,12.578947368421053
Bowling Green,2025,0.399632521819017,0.4198438217730822,0.18052365640790077,0.5620689655172414,0.3293216630196937,0.4300254452926209,0.4796663190823775,0.33440514469453375,24.36842105263158,19.0,363.0,7.7368421052631575,13.0
Bradley,2025,0.288312693498452,0.43034055727554177,0.28134674922600617,0.5838926174496645,0.3516187050359712,0.42778541953232463,0.5180299032541776,0.33900928792569657,21.608695652173914,21.17391304347826,358.0869565217391,5.913043478260869,13.304347826086957
Brown,2025,0.36069812540400775,0.40077569489334197,0.2385261797026503,0.5716845878136201,0.3258064516129032,0.4363143631436314,0.5087976539589443,0.2902391725921138,20.23076923076923,21.692307692307693,386.0769230769231,8.23076923076923,11.153846153846153
Bryant,2025,0.3737664473684211,0.3606085526315789,0.265625,0.581958195819582,0.322690992018244,0.38699690402476783,0.467984934086629,0.26850328947368424,22.42105263157895,23.94736842105263,372.63157894736844,9.31578947368421,12.578947368421053
Bucknell,2025,0.3843400447427293,0.396420581655481,0.21923937360178972,0.6065192083818394,0.3747178329571106,0.37142857142857144,0.4985507246376812,0.36152125279642056,22.85,16.85,361.4,5.75,13.2
Buffalo,2025,0.4408201304753029,0.39282385834109973,0.16635601118359739,0.5761099365750528,0.33926453143534996,0.3949579831932773,0.5246913580246914,0.3191985088536813,26.166666666666668,22.944444444444443,377.55555555555554,6.444444444444445,14.88888888888889
Butler,2025,0.350129677658392,0.387921452389774,0.26194886995183403,0.6190476190476191,0.335243553008596,0.42998585572843,0.5096774193548387,0.24675805854020008,17.954545454545453,21.227272727272727,343.95454545454544,6.2727272727272725,11.090909090909092
Cal Poly,2025,0.37430747922437674,0.4549861495844875,0.17070637119113574,0.6133209990749307,0.3531202435312024,0.3793103448275862,0.5167427701674278,0.2853185595567867,30.130434782608695,23.652173913043477,411.5652173913044,4.869565217391305,16.043478260869566
Cal State Bakersfield,2025,0.3409286328460877,0.35038693035253654,0.30868443680137575,0.5788146279949559,0.37423312883435583,0.39136490250696376,0.46411483253588515,0.411865864144454,25.761904761904763,22.571428571428573,375.14285714285717,5.619047619047619,12.476190476190476
Cal State Fullerton,2025,0.3688811188811189,0.40384615384615385,0.22727272727272727,0.5888625592417062,0.3203463203463203,0.38461538461538464,0.49244712990936557,0.36145104895104896,27.0,19.35,364.55,5.55,13.85
Cal State Northridge,2025,0.36739659367396593,0.3957826439578264,0.23682076236820762,0.5607064017660044,0.367827868852459,0.3886986301369863,0.5786106032906764,0.3775344687753447,28.857142857142858,23.285714285714285,402.85714285714283,5.809523809523809,15.904761904761905
California Baptist,2025,0.4256437204414083,0.3137151865475565,0.2606410930110352,0.508641975308642,0.2981574539363484,0.41935483870967744,0.4197994987468672,0.3447188649500788,25.529411764705884,24.941176470588236,366.29411764705884,6.529411764705882,13.764705882352942
California,2025,0.35106781566129636,0.3390783064818284,0.30985387785687524,0.5773745997865528,0.33370165745856356,0.3845223700120919,0.409130060292851,0.34994379917572127,21.0,25.045454545454547,377.54545454545456,7.590909090909091,12.5
Campbell,2025,0.38191190253045926,0.39128397375820057,0.2268041237113402,0.6122699386503068,0.31017964071856285,0.39669421487603307,0.5294736842105263,0.2736644798500469,22.526315789473685,20.105263157894736,330.63157894736844,6.578947368421052,13.210526315789474
Canisius,2025,0.34092980856882404,0.40610756608933457,0.2529626253418414,0.6029411764705882,0.36924803591470257,0.42342342342342343,0.5369458128078818,0.2830446672743847,23.8,17.0,325.8,5.6,12.95
Central Arkansas,2025,0.31869987336428873,0.4871253693541579,0.1941747572815534,0.6119205298013245,0.354419410745234,0.40652173913043477,0.5756143667296786,0.25284930350358803,23.2,21.8,347.45,6.05,14.7
Central Connecticut,2025,0.36579789666209417,0.3836305441243713,0.2505715592135345,0.56125,0.31585220500595945,0.42883211678832117,0.5015806111696522,0.21856424325560128,22.894736842105264,17.94736842105263,343.2105263157895,6.421052631578948,13.157894736842104
Central Michigan,2025,0.41148325358851673,0.3679425837320574,0.22057416267942584,0.5744186046511628,0.34980494148244473,0.3926247288503254,0.4915254237288136,0.3253588516746411,23.27777777777778,22.0,358.44444444444446,6.111111111111111,12.555555555555555
Charleston,2025,0.3513864818024263,0.395580589254766,0.2530329289428076,0.6103575832305795,0.33953997809419495,0.3801369863013699,0.5433300876338851,0.27642980935875217,20.68421052631579,21.57894736842105,354.3157894736842,6.105263157894737,11.789473684210526
Charleston Southern,2025,0.39813289401427787,0.3399231191652938,0.26194398682042835,0.5544827586206896,0.31017770597738287,0.49056603773584906,0.40942028985507245,0.4135090609555189,23.375,24.0,366.8125,6.0625,11.75
Charlotte,2025,0.3782668500687758,0.3892709766162311,0.2324621733149931,0.6121212121212121,0.33568904593639576,0.40039447731755423,0.4743202416918429,0.37551581843191195,20.7,18.15,343.25,5.85,10.95
Chattanooga,2025,0.3295701259227095,0.43117672600955276,0.23925314806773773,0.5678524374176548,0.37865055387714,0.47549909255898365,0.539756782039289,0.3347807207989579,21.05,21.5,360.7,6.3,13.05
Chicago State,2025,0.34360063728093465,0.3983005841741901,0.2580987785448752,0.5718701700154559,0.34,0.4279835390946502,0.517406962785114,0.30801911842804036,23.823529411764707,19.647058823529413,343.0,5.647058823529412,13.941176470588236
Cincinnati,2025,0.35469448584202684,0.3669895678092399,0.27831594634873325,0.5808823529411765,0.32893401015228424,0.4149933065595716,0.4785172704296546,0.23323397913561847,23.52173913043478,22.0,352.3478260869565,6.913043478260869,13.434782608695652
Clemson,2025,0.34233518665607626,0.3784749801429706,0.27918983320095314,0.5672853828306265,0.3389296956977964,0.4480796586059744,0.46938775510204084,0.26330420969023033,23.136363636363637,23.5,339.1818181818182,6.681818181818182,13.590909090909092
Cleveland State,2025,0.34554334554334554,0.37403337403337406,0.2804232804232804,0.5665488810365136,0.34602829162132753,0.41219158200290273,0.556786703601108,0.33821733821733824,25.0,26.363636363636363,353.77272727272725,7.7727272727272725,13.863636363636363
Coastal Carolina,2025,0.3291608715808994,0.3894297635605007,0.2814093648585999,0.5507042253521127,0.35119047619047616,0.39209225700164746,0.461038961038961,0.339823829392675,18.105263157894736,23.63157894736842,340.94736842105266,5.315789473684211,9.894736842105264
Colgate,2025,0.35352661185633927,0.39896148853310254,0.2475118996105582,0.5924112607099143,0.3796095444685466,0.4388111888111888,0.5235023041474655,0.2505408913890091,22.05,16.35,342.45,5.4,13.2
Colorado,2025,0.37805336339721907,0.37805336339721907,0.2438932732055618,0.5606361829025845,0.33300198807157055,0.41140215716486905,0.5291595197255574,0.3754227733934611,25.666666666666668,22.416666666666668,373.7916666666667,7.5,15.5
Colorado State,2025,0.31951710261569416,0.4040241448692153,0.27645875251509056,0.6448362720403022,0.35856573705179284,0.38573508005822416,0.5523306948109059,0.3364185110663984,21.695652173913043,18.608695652173914,340.30434782608694,4.6521739130434785,11.130434782608695
Columbia,2025,0.3975972540045767,0.4010297482837529,0.20137299771167047,0.6100719424460431,0.362339514978602,0.4318181818181818,0.5819277108433735,0.2717391304347826,21.785714285714285,17.142857142857142,378.7857142857143,6.428571428571429,12.642857142857142
Coppin State,2025,0.41201456310679613,0.3325242718446602,0.2554611650485437,0.540500736377025,0.35036496350364965,0.45368171021377673,0.5413333333333333,0.38410194174757284,31.733333333333334,23.333333333333332,384.0,6.533333333333333,17.066666666666666
Cornell,2025,0.38328236493374107,0.4475025484199796,0.1692150866462793,0.6210106382978723,0.3678815489749431,0.44879518072289154,0.564430244941427,0.2803261977573904,21.5,18.3125,398.3125,5.25,12.125
